Potential [ V],di [µA/]
-0.02575,270.7609965
-0.0253,272.1209894
-0.02485,273.3499859
-0.0244,274.4820085
-0.023949999,275.7459879
-0.023499999,277.0700085
-0.023050001,278.4960088
-0.022600001,280.1209921
-0.022150001,281.6859924
-0.0217,283.0619924
-0.02125,284.0879897
-0.0208,284.8749864
-0.02035,285.4219929
-0.0199,286.0210079
-0.01945,286.614988
-0.018999999,287.5330101
-0.018549999,288.4829883
-0.018100001,289.3189958
-0.017650001,290.0169929
-0.017200001,290.7000016
-0.01675,291.1380143
-0.0163,291.5379882
-0.01585,292.0450061
-0.0154,292.4459986
-0.01495,292.6010056
-0.0145,292.7049936
-0.01405,292.7480091
-0.0136,292.7349997
-0.01315,292.7920141
-0.0127,292.9650072
-0.01225,292.8919857
-0.0118,292.5650042
-0.01135,291.9299877
-0.0109,290.9160103
-0.01045,289.5609941
-0.01,288.182986
-0.00955,286.6240102
-0.0091,284.8379954
-0.00865,282.9660079
-0.0082,280.9299913
-0.00775,278.6259865
-0.0073,276.1729993
-0.00685,273.6499882
-0.0064,271.0669942
-0.00595,268.734002
-0.0055,266.6490036
-0.00505,264.8489899
-0.0046,263.3309923
-0.00415,261.9709994
-0.0037,260.5080081
-0.00325,259.0020013
-0.0028,257.511012
-0.00235,255.9820132
-0.0019,254.4909948
-0.00145,252.9030025
-0.001,251.260004
-0.00055,249.5569934
-1E-04,247.8999959
0.00035,246.1909899
0.0008,244.7080042
0.00125,243.3689951
0.0017,242.0480014
0.00215,240.7919965
0.0026,239.7000062
0.00305,238.6779961
0.0035,237.6619959
0.00395,236.7419947
0.0044,235.761996
0.00485,234.7919944
0.0053,233.8019985
0.00575,232.9459967
0.0062,232.1479988
0.00665,231.4699959
0.0071,230.7170071
0.00755,229.9329935
0.008,229.0819975
0.00845,228.2170026
0.0089,227.3680002
0.00935,226.6240044
0.0098,225.9409957
0.01025,225.2380073
0.0107,224.5420037
0.01115,223.7900044
0.0116,223.0760001
0.01205,222.4280033
0.0125,221.8839945
0.01295,221.3480038
0.0134,220.8240039
0.01385,220.2220057
0.0143,219.5639972
0.01475,218.8030048
0.0152,218.0239971
0.01565,217.2700042
0.016100001,216.5220067
0.016550001,215.6550036
0.017000001,214.818996
0.017449999,214.1019941
0.017899999,213.3719972
0.01835,212.6750041
0.0188,212.1459984
0.01925,211.5950047
0.0197,210.8699991
0.02015,210.2129947
0.0206,209.5590025
0.021050001,208.9360059
0.021500001,208.3750005
0.021950001,207.9179976
0.022399999,207.3020005
0.022849999,206.6010056
0.0233,205.7940001
0.02375,204.9850009
0.0242,204.1970001
0.02465,203.6069927
0.0251,203.2140037
0.02555,202.8960007
0.026000001,202.5809954
0.026450001,202.3039997
0.026900001,201.9819949
0.027349999,201.5589998
0.027799999,201.0799944
0.02825,200.6129944
0.0287,200.0109962
0.02915,199.3369951
0.0296,198.676993
0.03005,198.0740053
0.0305,197.4390034
0.030950001,196.8309953
0.031399999,196.1620001
0.031849999,195.3759929
0.032299999,194.4959949
0.032749999,193.6420012
0.033199999,192.7700068
0.03365,191.9710048
0.0341,191.2180014
0.03455,190.3579978
0.035,189.3290028
0.03545,188.3160003
0.0359,187.2290013
0.036350001,186.1329947
0.036800001,185.1289999
0.037250001,184.1750054
0.037700001,183.2629932
0.038150001,182.4200008
0.038600001,181.5750002
0.039050002,180.7770022
0.039500002,180.0180034
0.039949998,179.0389942
0.040399998,177.9059967
0.040849999,176.734
0.041299999,175.4160039
0.041749999,174.0169973
0.042199999,172.7259951
0.042649999,171.5120015
0.043099999,170.2220034
0.04355,169.003004
0.044,167.8230037
0.04445,166.6629978
0.0449,165.5020023
0.04535,164.4099975
0.0458,163.3240026
0.046250001,162.1959964
0.046700001,161.0119944
0.047150001,159.8189992
0.047600001,158.6750004
0.048050001,157.4979979
0.048500001,156.345006
0.048950002,155.2350004
0.049400002,154.0920057
0.049849998,152.8489956
0.050299998,151.6500051
0.050749999,150.5029941
0.051199999,149.3890013
0.051649999,148.3139931
0.052099999,147.2919976
0.052549999,146.2439977
0.052999999,145.1879943
0.05345,143.983998
0.0539,142.8079995
0.05435,141.6739979
0.0548,140.528995
0.05525,139.2809936
0.0557,138.258998
0.056150001,137.1870021
0.056600001,136.090006
0.057050001,135.0200037
0.057500001,134.0370072
0.057950001,132.9109946
0.058400001,131.7860006
0.058850002,130.6040067
0.059300002,129.4469985
0.059749998,128.2909943
0.060199998,127.1670044
0.060649998,126.0020072
0.061099999,124.8719927
0.061549999,123.6660028
0.061999999,122.4570005
0.062449999,121.3110008
0.062899999,120.329998
0.063349999,119.368
0.0638,118.4520006
0.06425,117.5200014
0.0647,116.5220019
0.06515,115.4950005
0.0656,114.5220012
0.06605,113.6100036
0.066500001,112.7409996
0.066950001,111.8599976
0.067400001,110.8400029
0.067850001,109.8189969
0.068300001,108.7470009
0.068750001,107.6879998
0.069200002,106.6909972
0.069650002,105.7909976
0.070100002,104.7690021
0.070550002,103.7050024
0.071000002,102.6480022
0.071450002,101.6699971
0.071900003,100.7929968
0.072350003,100.0970005
0.072800003,99.52009714
0.073250003,98.82749873
0.073700003,98.02140266
0.074150003,97.14900079
0.074600004,96.21529898
0.075049996,95.31399701
0.075499997,94.64599862
0.075949997,94.01040006
0.076399997,93.31409819
0.076849997,92.66439884
0.077299997,92.00120257
0.077749997,91.33120329
0.078199998,90.81899771
0.078649998,90.45829938
0.079099998,90.10670328
0.079549998,89.7712016
0.079999998,89.41040142
0.080449998,88.9485018
0.080899999,88.55089982
0.081349999,88.19140203
0.081799999,87.77179755
0.082249999,87.27049863
0.082699999,86.7803974
0.083149999,86.14660328
0.0836,85.47610196
0.08405,84.9552016
0.0845,84.55089846
0.08495,84.1473011
0.0854,83.77119957
0.08585,83.44969683
0.086300001,83.10189878
0.086750001,82.7062031
0.087200001,82.4000017
0.087650001,82.15710113
0.088100001,81.8651024
0.088550001,81.50129725
0.089000002,81.18530241
0.089450002,80.86809976
0.089900002,80.54969658
0.090350002,80.27000149
0.090800002,79.99879745
0.091250002,79.66200064
0.091700003,79.2803985
0.092150003,79.03439837
0.092600003,78.80930207
0.093050003,78.68409739
0.093500003,78.65829684
0.093950003,78.65160296
0.094400004,78.42580089
0.094850004,78.1626004
0.095299996,77.82340253
0.095749997,77.51779776
0.096199997,77.20370195
0.096649997,76.97610272
0.097099997,76.85960009
0.097549997,76.84610318
0.097999997,76.81720308
0.098449998,76.87739708
0.098899998,76.96449757
0.099349998,76.98839909
0.099799998,76.9196995
0.100249998,76.83010335
0.100699998,76.70009654
0.101149999,76.64119767
0.101599999,76.63379802
0.102049999,76.66509919
0.102499999,76.68720355
0.102949999,76.74180233
0.103399999,76.75529923
0.10385,76.68720355
0.1043,76.76389941
0.10475,76.84490265
0.1052,76.87739708
0.10565,76.93200314
0.1061,77.19940186
0.106550001,77.35710096
0.107000001,77.61349843
0.107450001,77.9171969
0.107900001,78.14299897
0.108350001,78.21660256
0.108800001,78.30859977
0.109250002,78.39270256
0.109700002,78.54049909
0.110150002,78.84790102
0.110600002,79.14240268
0.111050002,79.39759962
0.111500002,79.59020149
0.111950003,79.701902
0.112400003,79.78160284
0.112850003,79.93439795
0.113300003,80.13990009
0.113750003,80.37489897
0.114200003,80.68409807
0.114650004,80.94360237
0.115099996,81.19639824
0.115549996,81.5129024
0.115999997,81.83190221
0.116449997,82.07919745
0.116899997,82.37000293
0.117349997,82.73930143
0.117799997,83.06930249
0.118249997,83.43809895
0.118699998,83.87790149
0.119149998,84.32150207
0.119599998,84.65340215
0.120049998,84.97849922
0.120499998,85.32329957
0.120949998,85.69080092
0.121399999,86.03189781
0.121849999,86.38900181
0.122299999,86.76749712
0.122749999,87.14850264
0.123199999,87.50429697
0.123649999,87.87910338
0.1241,88.29260332
0.12455,88.69510202
0.125,89.09939788
0.12545,89.496898
0.1259,89.93560186
0.126350001,90.38519784
0.126800001,90.78830044
0.127250001,91.15089779
0.127700001,91.56129818
0.128150001,91.93980077
0.128600001,92.31649892
0.129050002,92.79009828
0.129500002,93.21160178
0.129950002,93.55090151
0.130400002,93.91280037
0.130850002,94.28949852
0.131300002,94.63180322
0.131750003,95.05580238
0.132200003,95.50109826
0.132650003,95.90789705
0.133100003,96.29679698
0.133550003,96.67409904
0.134000003,97.02810348
0.134450004,97.41159738
0.134900004,97.85510338
0.135350004,98.27480244
0.135800004,98.70179929
0.136250004,99.12379755
0.136700004,99.4912989
0.137150005,99.68889935
0.137600005,99.89929822
0.138050005,100.0880002
0.138500005,100.2889985
0.138950005,100.5200029
0.139400005,100.846999
0.139850006,101.0940032
0.140300006,101.2889988
0.140750006,101.4450027
0.141200006,101.605001
0.141650006,101.7579998
0.142100006,101.9389965
0.142550007,102.1569988
0.143000007,102.3959994
0.143450007,102.5960009
0.143900007,102.8370025
0.144350007,103.0880012
0.144800007,103.2889995
0.145249993,103.4509987
0.145699993,103.6359972
0.146149993,103.7569964
0.146599993,103.8960036
0.147049993,104.0729985
0.147499993,104.232
0.147949994,104.3669981
0.148399994,104.5099998
0.148849994,104.5719982
0.149299994,104.5340032
0.149749994,104.4210003
0.150199994,104.2829972
0.150649995,104.0970019
0.151099995,103.9619965
0.151549995,103.8900009
0.151999995,103.903003
0.152449995,103.8699993
0.152899995,103.8850023
0.153349996,103.9269991
0.153799996,104.0260031
0.154249996,104.1130017
0.154699996,104.2389995
0.155149996,104.3469965
0.155599996,104.3779994
0.156049997,104.3360026
0.156499997,104.2860022
0.156949997,104.1950018
0.157399997,104.0549978
0.157849997,103.9499984
0.158299997,103.872997
0.158749998,103.8609989
0.159199998,103.9260023
0.159649998,104.0330026
0.160099998,104.216997
0.160549998,104.3919983
0.160999998,104.4620003
0.161449999,104.4370001
0.161899999,104.343002
0.162349999,104.0499992
0.162799999,103.7440015
0.163249999,103.477003
0.163699999,103.3480003
0.16415,103.2750006
0.1646,103.2910004
0.16505,103.2779983
0.1655,103.2739965
0.16595,103.1400025
0.1664,103.0400017
0.166850001,102.9019986
0.167300001,102.7390026
0.167750001,102.5559977
0.168200001,102.3950026
0.168650001,102.1479984
0.169100001,101.9720003
0.169550002,101.8080002
0.170000002,101.5559974
0.170450002,101.3250003
0.170900002,101.1810018
0.171350002,101.0199994
0.171800002,100.928999
0.172250003,100.8960026
0.172700003,100.8149993
0.173150003,100.6559978
0.173600003,100.5290032
0.174050003,100.3560028
0.174500003,100.2200006
0.174950004,100.0970005
0.175400004,99.92809646
0.175850004,99.64220226
0.176300004,99.32200192
0.176750004,98.97969721
0.177200004,98.63489686
0.177650005,98.33119839
0.178100005,98.10549818
0.178550005,97.95580263
0.179000005,97.8386015
0.179450005,97.7587988
0.179900005,97.76990191
0.180350006,97.74290083
0.180800006,97.63179696
0.181250006,97.53490303
0.181700006,97.47780132
0.182150006,97.37229993
0.182600006,97.26430289
0.183050007,97.18399815
0.183500007,97.07910067
0.183950007,96.91029845
0.184400007,96.73059685
0.184850007,96.65019752
0.185299993,96.56859766
0.185749993,96.43739759
0.186199993,96.32999718
0.186649993,96.25640087
0.187099993,96.13180009
0.187549993,96.11529822
0.187999994,96.18030163
0.188449994,96.22880316
0.188899994,96.31099965
0.189349994,96.42139776
0.189799994,96.4330975
0.190249994,96.35640163
0.190699995,96.18890181
0.191149995,95.91710113
0.191599995,95.58769671
0.192049995,95.32450349
0.192499995,95.1710972
0.192949995,95.22880282
0.193399996,95.38089944
0.193849996,95.5912983
0.194299996,95.80909682
0.194749996,95.97110329
0.195199996,96.05639934
0.195649996,96.06560343
0.196099997,96.01099737
0.196549997,95.86619854
0.196999997,95.74530122
0.197449997,95.61589832
0.197899997,95.53429845
0.198349997,95.45509965
0.198799998,95.37910228
0.199249998,95.3018025
0.199699998,95.20300227
0.200149998,95.1405018
0.200599998,95.16620048
0.201049998,95.24539928
0.201499999,95.32569675
0.201949999,95.45149805
0.202399999,95.49690003
0.202849999,95.57970043
0.203299999,95.64169886
0.203749999,95.66619701
0.2042,95.65879736
0.20465,95.73309944
0.2051,95.64899665
0.20555,95.60790204
0.206,95.57050362
0.20645,95.55640281
0.206900001,95.51709809
0.207350001,95.54160351
0.207800001,95.56190344
0.208250001,95.61770275
0.208700001,95.62019841
0.209150001,95.63800268
0.209600002,95.75519653
0.210050002,95.89499678
0.210500002,96.05700325
0.210950002,96.23119695
0.211400002,96.36620234
0.211850002,96.44780221
0.212300003,96.47780098
0.212750003,96.55019676
0.213200003,96.71530279
0.213650003,96.91590094
0.214100003,97.04219701
0.214550003,97.20850358
0.215000004,97.30969759
0.215450004,97.41159738
0.215900004,97.55449719
0.216350004,97.74349746
0.216800004,97.84469876
0.217250004,97.93919889
0.217700005,97.96990344
0.218150005,97.91649791
0.218600005,97.87290037
0.219050005,97.93729987
0.219500005,97.99010149
0.219950005,97.98340034
0.220400006,98.05640002
0.220850006,98.18949911
0.221300006,98.30790077
0.221750006,98.48149784
0.222200006,98.70179929
0.222650006,98.81029837
0.223100007,98.86619955
0.223550007,98.92870003
0.224000007,98.93489914
0.224450007,99.00359873
0.224900007,99.13429676
0.225350007,99.18890282
0.225799993,99.1820998
0.226249993,99.2514033
0.226699993,99.27170322
0.227149993,99.28520012
0.227599993,99.39559823
0.228049994,99.5188966
0.228499994,99.53670087
0.228949994,99.60790339
0.229399994,99.66429934
0.229849994,99.64220226
0.230299994,99.56490248
0.230749995,99.40539894
0.231199995,99.1170964
0.231649995,98.88949717
0.232099995,98.68699999
0.232549995,98.55569806
0.232999995,98.62869774
0.233449996,98.78949641
0.233899996,98.91339869
0.234349996,99.11219968
0.234799996,99.34780246
0.235249996,99.4735019
0.235699996,99.54530105
0.236149997,99.55820133
0.236599997,99.47719809
0.237049997,99.30790111
0.237499997,99.18460273
0.237949997,99.07539788
0.238399997,99.01280282
0.238849998,99.00420264
0.239299998,99.10239896
0.239749998,99.2139976
0.240199998,99.36549759
0.240649998,99.50419917
0.241099998,99.57540169
0.241549999,99.55259884
0.241999999,99.52500113
0.242449999,99.48699881
0.242899999,99.49740343
0.243349999,99.5563023
0.243799999,99.53489644
0.24425,99.49930245
0.2447,99.45510101
0.24515,99.38269795
0.2456,99.36620336
0.24605,99.51829998
0.2465,99.64410128
0.246950001,99.78519665
0.247400001,99.97109737
0.247850001,100.0819975
0.248300001,100.1580022
0.248750001,100.2179997
0.249200001,100.2720019
0.249650002,100.2119971
0.250099987,100.1659984
0.250550002,100.0650009
0.250999987,99.98639871
0.251450002,99.88270176
0.251899987,99.87229714
0.252350003,99.86430086
0.252799988,99.96550216
0.253250003,100.0859993
0.253699988,100.1959972
0.254150003,100.2659992
0.254599988,100.3619982
0.255050004,100.3950019
0.255499989,100.4520018
0.255950004,100.5200029
0.256399989,100.5419981
0.256850004,100.5360027
0.257299989,100.448
0.257750005,100.2770005
0.25819999,100.1369965
0.258650005,100.0530028
0.25909999,99.88209786
0.259550005,99.78830349
0.25999999,99.77970331
0.260450006,99.74840214
0.260899991,99.73919805
0.261350006,99.80599862
0.261799991,99.85450015
0.262250006,99.86799705
0.262699991,99.93359708
0.263150007,100.0470002
0.263599992,100.2019999
0.264050007,100.3529978
0.264499992,100.4509977
0.264950007,100.4910009
0.265399992,100.4590013
0.265850008,100.4790029
0.266299993,100.5390004
0.266750008,100.6620005
0.267199993,100.7879982
0.267650008,100.9309999
0.268099993,101.0100023
0.268550009,101.0720007
0.268999994,101.1700006
0.269450009,101.3049987
0.269899994,101.4189984
0.270350009,101.5329981
0.270799994,101.6969982
0.27125001,101.8129988
0.271699995,101.894002
0.27215001,101.9510019
0.272599995,101.9389965
0.27305001,101.824
0.273499995,101.8019975
0.273950011,101.8339972
0.274399996,101.8559997
0.274850011,101.9289994
0.275299996,102.1019998
0.275750011,102.1760036
0.276199996,102.2159995
0.276650012,102.3619989
0.277099997,102.5309975
0.277550012,102.6329992
0.277999997,102.6910031
0.278450012,102.7499966
0.278899997,102.8039987
0.279350013,102.8740007
0.279799998,102.897
0.280250013,102.9650011
0.280699998,103.0650019
0.281150013,103.1349966
0.281599998,103.1860011
0.282050014,103.3669978
0.282499999,103.5469977
0.282950014,103.6769972
0.283399999,103.7659968
0.283850014,103.8080009
0.284299999,103.7780021
0.284750015,103.7890033
0.2852,103.7760012
0.285650015,103.7420006
0.2861,103.7580005
0.286549985,103.7830007
0.287,103.7909969
0.287449986,103.8720002
0.287900001,104.0069983
0.288349986,104.1290016
0.288800001,104.2930016
0.289249986,104.5120007
0.289700001,104.7210026
0.290149987,104.9690036
0.290600002,105.197003
0.291049987,105.3610031
0.291500002,105.5009998
0.291949987,105.6800029
0.292400002,105.8380003
0.292849988,106.0900031
0.293300003,106.4270036
0.293749988,106.7089979
0.294200003,106.9100035
0.294649988,107.1160004
0.295100003,107.2750019
0.295549989,107.4019965
0.296000004,107.5909968
0.296449989,107.8220012
0.296900004,108.0389993
0.297349989,108.2870003
0.297800004,108.5149997
0.29824999,108.7549972
0.298700005,108.9639991
0.29914999,109.1529994
0.299600005,109.3480023
0.30004999,109.587003
0.300500005,109.7560016
0.300949991,109.9889996
0.301400006,110.2989991
0.301849991,110.6100026
0.302300006,110.8939978
0.302749991,111.2480022
0.303200006,111.6040003
0.303649992,111.8970031
0.304100007,112.0759989
0.304549992,112.2910035
0.305000007,112.5240015
0.305449992,112.736001
0.305900007,112.9899974
0.306349993,113.3300029
0.306800008,113.6700012
0.307249993,114.0059976
0.307700008,114.3379995
0.308149993,114.6689974
0.308600008,115.032999
0.309049994,115.3249978
0.309500009,115.6020007
0.309949994,115.8919986
0.310400009,116.1539985
0.310849994,116.3449997
0.311300009,116.5380017
0.311749995,116.6549991
0.31220001,116.8029994
0.312649995,117.0260002
0.31310001,117.3080018
0.313549995,117.6639998
0.31400001,118.0769978
0.314449996,118.4170033
0.314900011,118.6820009
0.315349996,118.9480026
0.315800011,119.2139971
0.316249996,119.4799988
0.316700011,119.7070014
0.317149997,119.9620019
0.317600012,120.3499996
0.318049997,120.6649977
0.318500012,121.0379996
0.318949997,121.5450029
0.319400012,122.024001
0.319849998,122.2370047
0.320300013,122.5849992
0.320749998,122.878002
0.321200013,123.1039932
0.321649998,123.3429939
0.322100013,123.7079996
0.322549999,123.9919948
0.323000014,124.3300067
0.323449999,124.7100008
0.323900014,125.1299982
0.324349999,125.5020034
0.324800014,125.8870034
0.32525,126.2000005
0.325700015,126.4379971
0.32615,126.621002
0.326599985,126.8199994
0.32705,126.9479981
0.327499986,127.1030051
0.327950001,127.3590024
0.328399986,127.6760013
0.328850001,128.012005
0.329299986,128.3930033
0.329750001,128.803993
0.330199987,129.1480003
0.330650002,129.4160029
0.331099987,129.7230046
0.331550002,130.0209988
0.331999987,130.2629971
0.332450002,130.5699989
0.332899988,130.9159998
0.333350003,131.2079985
0.333799988,131.4620022
0.334250003,131.6770067
0.334699988,131.7370043
0.335150003,131.7249989
0.335599989,131.777997
0.336050004,131.9830044
0.336499989,132.1839954
0.336950004,132.4220066
0.337399989,132.7679929
0.337850004,133.042995
0.33829999,133.1219974
0.338750005,133.2620013
0.33919999,133.4109984
0.339650005,133.4639965
0.34009999,133.5039997
0.340550005,133.6429996
0.340999991,133.7940048
0.341450006,133.9620067
0.341899991,134.1040042
0.342350006,134.2030009
0.342799991,134.2839969
0.343250006,134.3890035
0.343699992,134.492002
0.344150007,134.7310026
0.344599992,134.9840022
0.345050007,135.2440013
0.345499992,135.4779961
0.345950007,135.7629953
0.346399993,135.9640009
0.346850008,136.2280018
0.347299993,136.4299969
0.347750008,136.5509961
0.348199993,136.6439974
0.348650008,136.7359946
0.349099994,136.7520017
0.349550009,136.7810037
0.349999994,136.8869998
0.350450009,136.9370002
0.350899994,136.9609963
0.351350009,137.0249956
0.351799995,137.1079998
0.35225001,137.0829996
0.352699995,137.1050021
0.35315001,137.133
0.353599995,137.1889957
0.35405001,137.2330007
0.354499996,137.3470004
0.354950011,137.3730047
0.355399996,137.4349958
0.355850011,137.4279964
0.356299996,137.3749983
0.356750011,137.2219995
0.357199997,137.0980026
0.357650012,136.8899975
0.358099997,136.6990036
0.358550012,136.5869975
0.358999997,136.527
0.359450012,136.4960044
0.359899998,136.4719938
0.360350013,136.3240008
0.360799998,136.0439928
0.361250013,135.7589936
0.361699998,135.3779953
0.362150013,134.9789964
0.362599999,134.721995
0.363050014,134.4579941
0.363499999,134.078
0.363950014,133.5900015
0.364399999,133.0160012
0.364850014,132.3119941
0.3653,131.659006
0.365750015,131.0759981
0.3662,130.586006
0.366649985,130.1229931
0.3671,129.6660048
0.367549986,129.106993
0.368000001,128.4790051
0.368449986,127.7919946
0.368900001,127.0450011
0.369349986,126.2440055
0.369800001,125.4090021
0.370249987,124.5460007
0.370700002,123.7050019
0.371149987,122.8269975
0.371600002,121.8219986
0.372049987,120.8250033
0.372500002,119.8649989
0.372949988,118.9109971
0.373400003,118.0239997
0.373849988,117.319003
0.374300003,116.6240036
0.374749988,115.8590021
0.375200003,115.0169992
0.375649989,114.085
0.376100004,112.9969969
0.376549989,111.825997
0.377000004,110.6459968
0.377449989,109.4039981
0.377900004,108.1430019
0.37834999,106.9310019
0.378800005,105.6600013
0.37924999,104.2599979
0.379700005,102.8479965
0.38014999,101.3770016
0.380600005,99.80540199
0.381049991,98.20359992
0.381500006,96.61220247
0.381949991,95.01409659
0.382400006,93.4109994
0.382849991,91.78950131
0.383300006,90.21779988
0.383749992,88.62450341
0.384200007,86.87299851
0.384649992,85.06439917
0.385100007,83.24300143
0.385549992,81.26570174
0.386000007,79.27729894
0.386449993,77.3717984
0.386900008,75.50130249
0.387349993,73.63689656
0.387800008,71.96760271
0.388249993,70.35720046
0.388700008,68.78600107
0.389149994,67.21980026
0.389600009,65.67739911
0.390049994,64.09890193
0.390500009,62.50380102
0.390949994,60.96460129
0.391400009,59.44189979
0.391849995,57.97690028
0.39230001,56.48549995
0.392749995,55.07750029
0.39320001,53.63340097
0.393649995,52.25359928
0.39410001,50.90389823
0.394549996,49.64569962
0.395000011,48.37199958
0.395449996,47.16960029
0.395900011,46.00889952
0.396349996,44.86350008
0.396800011,43.74080163
0.397249997,42.71870057
0.397700012,41.78499876
0.398149997,40.82360101
0.398600012,39.88439857
0.399049997,38.96719863
0.399500012,38.05680171
0.399949998,37.17579966
0.400400013,36.38879934
0.400849998,35.64869985
0.401300013,34.97480066
0.401749998,34.3026004
0.402200013,33.5773002
0.402649999,32.87499931
0.403100014,32.16680125
0.403549999,31.41699926
0.404000014,30.72269828
0.404449999,30.09740067
0.404900014,29.46759923
0.40535,28.82260014
0.405800015,28.25199954
0.40625,27.6797
0.406699985,27.13499998
0.40715,26.65210013
0.407599986,26.26509922
0.408050001,25.83870082
0.408499986,25.39379966
0.408950001,24.95949957
0.409399986,24.49500062
0.409850001,24.03809958
0.410299987,23.61760016
0.410750002,23.22160071
0.411199987,22.78650027
0.411650002,22.38699926
0.412099987,22.02379983
0.412550002,21.67230014
0.412999988,21.3684998
0.413450003,21.10149944
0.413899988,20.80920058
0.414350003,20.51559932
0.414799988,20.22039916
0.415250003,19.91300087
0.415699989,19.6484998
0.416150004,19.43730058
0.416599989,19.17609916
0.417050004,18.9448001
0.417499989,18.7595997
0.417950004,18.52179957
0.41839999,18.26510015
0.418850005,18.05350075
0.41929999,17.8954997
0.419750005,17.68289985
0.42019999,17.54940058
0.420650005,17.41509914
0.421099991,17.28250027
0.421550006,17.0735002
0.421999991,16.83839946
0.422450006,16.58869951
0.422899991,16.43249925
0.423350006,16.28770042
0.423799992,16.17820089
0.424250007,16.15300062
0.424699992,16.07580089
0.425150007,15.90109969
0.425599992,15.64090053
0.426050007,15.36519994
0.426499993,15.0889
0.426950008,14.85600023
0.427399993,14.66160029
0.427850008,14.63930039
0.428299993,14.66429967
0.428750008,14.64969955
0.429199994,14.63870012
0.429650009,14.58489987
0.430099994,14.4231999
0.430550009,14.25350001
0.430999994,14.09650031
0.431450009,13.90249963
0.431899995,13.75810007
0.43235001,13.68290032
0.432799995,13.6319004
0.43325001,13.55960012
0.433699995,13.55610038
0.43415001,13.52940035
0.434599996,13.44409975
0.435050011,13.28459985
0.435499996,13.19350031
0.435950011,13.03170029
0.436399996,12.92559955
0.436850011,12.84340033
0.437299997,12.8255997
0.437750012,12.75960039
0.438199997,12.71949986
0.438650012,12.56500036
0.439099997,12.41960035
0.439550012,12.27010034
0.439999998,12.15940028
0.440450013,12.12159987
0.440899998,12.22419996
0.441350013,12.3476002
0.441799998,12.43540009
0.442250013,12.5378001
0.442699999,12.56680025
0.443150014,12.51019967
0.443599999,12.42170038
0.444050014,12.34960018
0.444499999,12.22779974
0.444950014,12.08810045
0.4454,11.93479966
0.445850015,11.76800015
0.4463,11.66279981
0.446749985,11.60779993
0.4472,11.63930028
0.447649986,11.73340024
0.448100001,11.78880029
0.448549986,11.7581003
0.449000001,11.73889996
0.449449986,11.69470033
0.449900001,11.58780015
0.450349987,11.54080019
0.450800002,11.56960025
0.451249987,11.51600009
0.451700002,11.41049961
0.452149987,11.35129969
0.452600002,11.2769003
0.453049988,11.12890004
0.453500003,11.07299977
0.453949988,11.04910007
0.454400003,11.08820015
0.454849988,11.17919965
0.455300003,11.2609996
0.455749989,11.26200004
0.456200004,11.32859961
0.456649989,11.32420039
0.457100004,11.26929965
0.457549989,11.25810013
0.458000004,11.28270014
0.45844999,11.25769995
0.458900005,11.25369999
0.45934999,11.24879964
0.459800005,11.25460039
0.46024999,11.26789994
0.460700005,11.25040035
0.461149991,11.19450008
0.461600006,11.17789998
0.462049991,11.13960025
0.462500006,11.09979985
0.462949991,11.07850039
0.463400006,11.08380002
0.463849992,11.06879972
0.464300007,11.03100021
0.464749992,10.98140001
0.465200007,10.9706998
0.465649992,10.97929999
0.466100007,10.99939982
0.466549993,11.07959997
0.467000008,11.15279974
0.467449993,11.16959993
0.467900008,11.12829978
0.468349993,11.08959987
0.468800008,11.04449984
0.469249994,11.0105002
0.469700009,10.99929977
0.470149994,11.04950024
0.470600009,11.02900023
0.471049994,11.0146002
0.471500009,10.95989956
0.471949995,10.90400019
0.47240001,10.81739993
0.472849995,10.82079962
0.47330001,10.7738997
0.473749995,10.76890021
0.47420001,10.73119984
0.474649996,10.76110038
0.475100011,10.74929969
0.475549996,10.80019956
0.476000011,10.88530007
0.476449996,10.96889991
0.476900011,10.95629977
0.477349997,10.93120045
0.477800012,10.84700034
0.478249997,10.69730024
0.478700012,10.57010013
0.479149997,10.50739957
0.479600012,10.535
0.480049998,10.58159978
0.480500013,10.69009977
0.480949998,10.84729956
0.481400013,11.00179998
0.481849998,11.09349978
0.482300013,11.18670025
0.482749999,11.25359995
0.483200014,11.23830043
0.483649999,11.14879979
0.484100014,11.02290025
0.484549999,10.93619994
0.485000014,10.79540016
0.48545,10.71069983
0.485900015,10.70330018
0.48635,10.7060996
0.486799985,10.69070004
0.48725,10.73719977
0.487699986,10.75270029
0.488150001,10.69179962
0.488599986,10.65159995
0.489050001,10.57410009
0.489499986,10.49329967
0.489950001,10.47049955
0.490399987,10.52199968
0.490850002,10.54970016
0.491299987,10.58920043
0.491750002,10.63499985
0.492199987,10.60330032
0.492650002,10.53720007
0.493099988,10.58430007
0.493550003,10.63220043
0.493999988,10.68569964
0.494450003,10.80560014
0.494899988,10.9411003
0.495350003,10.93940045
0.495799989,10.96560027
0.496250004,10.97229961
0.496699989,10.94409981
0.497150004,10.89640045
0.497599989,10.87889996
0.498050004,10.84830001
0.49849999,10.81499977
0.498950005,10.76860008
0.49939999,10.74109969
0.499850005,10.73040039
0.50029999,10.73640033
0.500750005,10.7490996
0.50120002,10.80350012
0.501649976,10.91559989
0.502099991,11.02540045
0.502550006,11.07180015
0.503000021,11.14229963
0.503449976,11.15210034
0.503899992,11.06810032
0.504350007,10.95560037
0.504800022,10.88940007
0.505249977,10.77849993
